original_index,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,ai_likelihood
162920,5,Great buy,This was shipped quickly. Received in time to run pics on a loop during dinner at a family wedding. Used later to watch mo ies outdoors. Easy to move and use.,[],B09CH3SFGQ,B09CH3SFGQ,AFSO5SDZ5GBHD3F5LNB5ENGFQBQA,2023-01-10 04:13:38.848,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":31,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/ee1094d7-3389-4605-9076-50ee46129890"",""feedback"":""Your Text is Human Written"",""input_text"":""This was shipped quickly. Received in time to run pics on a loop during dinner at a family wedding. Used later to watch mo ies outdoors. Easy to move and use."",""id"":18286641}}"
118094,5,Decent backpack,"This is a decent quality backpack for the price - my macbook fits perfectly, and there's plenty of room for files and other items. I'm not planning on using the USB charging port (I'm not sure what the convenience of that is, honestly). The stitching seems like it will last and I can attest that it is indeed water resistant.",[],B0BJ8DMYW2,B0C6NNDYXZ,AHZ5XWVGOIU4BD6A4EAEFJZ753XA,2023-01-23 03:44:29.811,0,False,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":60,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/7533efbb-f0c6-4084-819a-1ae645f1810d"",""feedback"":""Your Text is Human Written"",""input_text"":""This is a decent quality backpack for the price - my macbook fits perfectly, and there's plenty of room for files and other items. I'm not planning on using the USB charging port (I'm not sure what the convenience of that is, honestly). The stitching seems like it will last and I can attest that it is indeed water resistant."",""id"":18286642}}"
953218,5,Worth the buy,Works great pick up channels further away,[],B0BGJ74WG6,B0C1SKMXH4,AHBANQHHWY6MZDG4MXPCIYVQ5Y4A,2023-02-07 02:49:49.461,1,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":7,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/588672d3-2a36-4c42-8328-29e114abb4c7"",""feedback"":""Your Text is Human Written"",""input_text"":""Works great pick up channels further away"",""id"":18286643}}"
329649,5,Battery Tester saves money,"This battery great.  It saves money. If a device that has two or more batteries stops working, it may be that only one battery needs to be replaced instead of all the batteries in the device.  It's a great gift.  It's a great gift that keeps on giving.",[],B07DPLD6KB,B07DPLD6KB,AF6RZZADQPTZ7VOB4NEJBHW25JIQ,2023-01-25 16:40:08.200,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":62.5,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[""If a device that has two or more batteries stops working, it may be that only one battery needs to be replaced instead of all the batteries in the device."",""It's a great gift.""],""hi"":[],""textWords"":48,""aiWords"":34,""fakePercentage"":50.57,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/f79fa4cf-76a2-4058-a2a1-a58f7b018e6f"",""feedback"":""Your Text is Likely Human written, may include parts generated by AI/GPT"",""input_text"":""This battery great.  It saves money. If a device that has two or more batteries stops working, it may be that only one battery needs to be replaced instead of all the batteries in the device.  It's a great gift.  It's a great gift that keeps on giving."",""id"":18286645}}"
667944,1,"Don’t buy, its a scam",Quit working after first use,[],B0BL6HL9B6,B0BL6HL9B6,AGUD7LOF3IL5YXNFCS75N7FOCQ5A,2023-02-25 14:17:48.797,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":5,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/5242aee8-3e96-4480-82eb-776ac4066f34"",""feedback"":""Your Text is Human Written"",""input_text"":""Quit working after first use"",""id"":18286646}}"
226084,4,Good sound but uncomfortable,The headphones are well made and the sound quality is good they don't feel very good on the ears however.,[],B075LT8YLR,B08Q2D3XR1,AGN5MLHYC5J6HENL4GCRAH3L5REQ,2023-01-13 18:41:02.927,2,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":20,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/e31a98f7-457d-4aaa-b5f3-716002030b9c"",""feedback"":""Your Text is Human Written"",""input_text"":""The headphones are well made and the sound quality is good they don't feel very good on the ears however."",""id"":18286647}}"
720297,5,funciona,funciona bien,[],B07JF8DQZJ,B09ZDFZQZ5,AEYHZKZQRVCUCO2LG7OKOMVWTPUA,2023-05-13 15:40:53.791,1,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":2,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/ccc44874-ce61-42f1-9bfd-6d7bb16fafb5"",""feedback"":""Your Text is Human Written"",""input_text"":""funciona bien"",""id"":18286648}}"
986,2,I've had much better headphones.,"Audio quality isn't very good.  Its almost like strapping a couple of tiny speakers to your ears, unlike other bluetooth headphones I've used in the past for working out.  When certain frequencies hit, the ""speakers"" vibrate against your ears--almost giving that irritating tickling feeling...like when someone brushes a feather or something against your skin just to irritate you.<br /><br />Also, they are very uncomfortable physically.  After about having them on for 30 minutes I want to take them off.",[],B0BJV9DLT5,B0BJV9DLT5,AESWQ2G4GOPEPWMJY6K5ZUPHUZPA,2023-02-07 17:49:37.474,1,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":79,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/57ab0970-4f3e-4f43-afd0-11dad0eaadf1"",""feedback"":""Your Text is Human Written"",""input_text"":""Audio quality isn't very good.  Its almost like strapping a couple of tiny speakers to your ears, unlike other bluetooth headphones I've used in the past for working out.  When certain frequencies hit, the \""speakers\"" vibrate against your ears--almost giving that irritating tickling feeling...like when someone brushes a feather or something against your skin just to irritate you.<br /><br />Also, they are very uncomfortable physically.  After about having them on for 30 minutes I want to take them off."",""id"":18286649}}"
575616,3,Poor directions and cheap wood chipped screws wouldn’t screw all the way.,Detested the instructions,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71nSwaxPM0L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71nSwaxPM0L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71nSwaxPM0L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01K8JEEGS,B0BZJ9BYZ3,AFWEVXEIXSIQTOOIIEJ7N3GEEK5A,2023-02-14 04:42:26.810,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":3,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/53b55c98-dc26-4348-b7ee-94d9d664f938"",""feedback"":""Your Text is Human Written"",""input_text"":""Detested the instructions"",""id"":18286651}}"
720801,5,Perfect!,Exactly what I needed for ZOOM calls with family when I want to bring my laptop outside.  Perfect!,[],B0BS1B8QCC,B0BS1B8QCC,AF3IJVROXQ7YQZUM2AZ5BUY454ZQ,2023-03-01 18:38:46.218,0,False,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":17,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[1],""specialSentences"":[""Perfect!""],""originalParagraph"":""2025/2/10/6924670a-c48c-48dd-b101-0ef0052e3d93"",""feedback"":""Your Text is Human Written"",""input_text"":""Exactly what I needed for ZOOM calls with family when I want to bring my laptop outside.  Perfect!"",""id"":18286652}}"
34682,1,Very uncomfortable to wear.,Very poorly made. Material in terrible not comfortable at all. Sound quality is poor also,[],B0B1DP6S4Y,B0B8ZJ28JM,AGQBX2SXJLTYH7UL7AAGY5M3FTSA,2023-01-22 03:20:58.247,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":15,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/25204524-e58c-4f6e-8b5d-ad010f7bf53b"",""feedback"":""Your Text is Human Written"",""input_text"":""Very poorly made. Material in terrible not comfortable at all. Sound quality is poor also"",""id"":18286653}}"
350042,5,Best muffs. GET EM,"I put these on my Sony MDR-V6. I've had some other replacements before that all flaked (like the OG) and I thought. well, these aren't Fake leather so they can't flake and fall apart. But let me say. These are the most comfortable Ear muffs. My Ears don't get hot and sweating during long sessions. I'd Get these again and again on all Headphones! GET EM",[],B07MR3V2ZD,B07MR3V2ZD,AFUTQEDSY3DA3EU4ZI6KGBQ6D5LQ,2023-02-21 02:12:24.540,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":"""",""h"":[],""hi"":[],""textWords"":66,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/12da98cc-ddba-4891-89e4-095982a2b5af"",""feedback"":""Your Text is Human Written"",""input_text"":""I put these on my Sony MDR-V6. I've had some other replacements before that all flaked (like the OG) and I thought. well, these aren't Fake leather so they can't flake and fall apart. But let me say. These are the most comfortable Ear muffs. My Ears don't get hot and sweating during long sessions. I'd Get these again and again on all Headphones! GET EM"",""id"":18286655}}"
816551,1,do not purchase,stopped working after 4 months,[],B07R4HPGV9,B07R4HPGV9,AFZPH6C2XB5U56A5LPURWK55B3OQ,2023-02-21 16:22:29.047,1,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":5,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/28cc76a0-54af-4fdf-b0cd-0794ff163083"",""feedback"":""Your Text is Human Written"",""input_text"":""stopped working after 4 months"",""id"":18286656}}"
218406,5,Love it!!,Absolutely love it!! It’s made really nice and I love the ability to have the 360 degrees. Some games are profile and some horizontal so it’s soooo helpful.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71JEJfojQPL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71JEJfojQPL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71JEJfojQPL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71QP8jnlLDL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71QP8jnlLDL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71QP8jnlLDL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71VBt7s7NoL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71VBt7s7NoL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71VBt7s7NoL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09V19YSR7,B08JLSP8K2,AH5OKDQD3UNURSOWGLBYWVBKK7DQ,2023-03-18 17:51:13.647,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":28,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/4d47643c-ff5e-413c-a8ce-e7b64412437d"",""feedback"":""Your Text is Human Written"",""input_text"":""Absolutely love it!! It’s made really nice and I love the ability to have the 360 degrees. Some games are profile and some horizontal so it’s soooo helpful."",""id"":18286657}}"
144177,2,Earbuds,"I enjoyed these four about a week, but they don't charge anymore.  I'm so frustrated with these ear buds",[],B09GPKX5SN,B0BGP46WQQ,AEPWSHRKZBIPUPRS6FG6ZCFVEWWQ,2023-03-10 20:29:37.153,0,False,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":19,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/0f19e417-b05f-4268-84fc-d058ba4ba673"",""feedback"":""Your Text is Human Written"",""input_text"":""I enjoyed these four about a week, but they don't charge anymore.  I'm so frustrated with these ear buds"",""id"":18286658}}"
921969,5,Works Perfectly,"I ordered the JJC Hot Shoe Adapter to help with the white balance issues that I was having with my GoDox trigger, and this provides me with the center pin isolation that I need.  If you've having the same issue, this is the quick and cheap fix!","[{'small_image_url': 'https://m.media-amazon.com/images/I/61UWVGMjeFL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61UWVGMjeFL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61UWVGMjeFL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71MTjp7xxIL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71MTjp7xxIL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71MTjp7xxIL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71d74xfkH+L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71d74xfkH+L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71d74xfkH+L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B073WVW9XM,B0814F67YQ,AHGX6VG5WUQ4QLLK6LCXOIDVRAMQ,2023-03-29 21:49:46.157,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":47,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/cbc22526-cf14-4db0-aa02-5904dd5ee609"",""feedback"":""Your Text is Human Written"",""input_text"":""I ordered the JJC Hot Shoe Adapter to help with the white balance issues that I was having with my GoDox trigger, and this provides me with the center pin isolation that I need.  If you've having the same issue, this is the quick and cheap fix!"",""id"":18286659}}"
504783,5,MINI-TRIPOD Review,"This review is for the mini-tripod for $15.99, not the current product of web cam. The seller should not re-use product pages because they might get bad reviews for one product and good reviews for the other, then both products would get combined mediocre reviews.<br /><br />The mini tripod is fantastic. It extends just by pulling the top, and it is sturdy enough to hold my old video camera even on an angle. It has a sturdy metal ball and lock so the camera can rotate to any position. It is easy to attach the camera to the .25 screw with the thumb nut. I also like the red and black color. Great!","[{'small_image_url': 'https://m.media-amazon.com/images/I/71K34Gn735L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71K34Gn735L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71K34Gn735L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81BNTmQ08oL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81BNTmQ08oL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81BNTmQ08oL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81JYijVy2GL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81JYijVy2GL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81JYijVy2GL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81RArxgZdZL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81RArxgZdZL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81RArxgZdZL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81asGTQcHDL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81asGTQcHDL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81asGTQcHDL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81qAX-JVtVL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81qAX-JVtVL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81qAX-JVtVL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0BP7GNWY5,B0BP7GNWY5,AGTRMEXVYHF74HCKZIHG5ICJ2GLQ,2023-02-20 23:38:55.636,0,False,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":"""",""h"":[],""hi"":[],""textWords"":112,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[6],""specialSentences"":[""Great!""],""originalParagraph"":""2025/2/10/019396f6-0c28-42a3-9dab-5b8b61fb551a"",""feedback"":""Your Text is Human Written"",""input_text"":""This review is for the mini-tripod for $15.99, not the current product of web cam. The seller should not re-use product pages because they might get bad reviews for one product and good reviews for the other, then both products would get combined mediocre reviews.<br /><br />The mini tripod is fantastic. It extends just by pulling the top, and it is sturdy enough to hold my old video camera even on an angle. It has a sturdy metal ball and lock so the camera can rotate to any position. It is easy to attach the camera to the .25 screw with the thumb nut. I also like the red and black color. Great!"",""id"":18286660}}"
476337,5,2017 Tacoma Upgrade,Wow! These Kicker tweeters sound amazing! Compared to the cheap sounding stock Tacoma tweeters these blow them out of the water. Very easy to install. Took maybe 20min total and they are worth every penny. If you own a Tacoma with the non-JBL upgrade speakers then these are a direct plug and play. Best sound upgrade yet.,[],B06XNK14BC,B06XNK14BC,AFO2R4EOKZISRC3KGXHZ6IABPNVQ,2023-03-12 19:35:28.761,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":"""",""h"":[],""hi"":[],""textWords"":56,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[0],""specialSentences"":[""Wow!""],""originalParagraph"":""2025/2/10/4b22b471-e5c5-44c5-978c-6bf72413d36b"",""feedback"":""Your Text is Human Written"",""input_text"":""Wow! These Kicker tweeters sound amazing! Compared to the cheap sounding stock Tacoma tweeters these blow them out of the water. Very easy to install. Took maybe 20min total and they are worth every penny. If you own a Tacoma with the non-JBL upgrade speakers then these are a direct plug and play. Best sound upgrade yet."",""id"":18286661}}"
559461,3,Not as advertised,"Charger only works for A size batteries, even though the photo & description state otherwise. Had to purchase an additional charger for the other sizes.",[],B0BJW6MWVZ,B0B9XBCK6W,AHNEQM3FJLLWOA4UZ3E6GXU4B4BQ,2023-03-18 18:42:30.993,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":25,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/2f9e841e-aef2-4b65-8f7e-a3098fa5129d"",""feedback"":""Your Text is Human Written"",""input_text"":""Charger only works for A size batteries, even though the photo & description state otherwise. Had to purchase an additional charger for the other sizes."",""id"":18286662}}"
216316,4,Fits fine,Maybe a touch loose but all in all it does the trick and it has worked out for us.  The color is vibrant and fun. The texture is very rubbery and soft.  We're satisfied.,[],B094V7VLWP,B094V98XTZ,AHMPKAJZJERD3RZAWVLEILQLQRNQ,2023-03-04 13:11:01.470,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":34,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/d99d67d2-e59f-4ebc-9578-ac394c24db7e"",""feedback"":""Your Text is Human Written"",""input_text"":""Maybe a touch loose but all in all it does the trick and it has worked out for us.  The color is vibrant and fun. The texture is very rubbery and soft.  We're satisfied."",""id"":18286663}}"
716535,5,Satisfied!,"I purchased this for the sole purpose of being on calls on a daily basis.  Sound quality is great .. it’s new so it’s kinda tight over my head .. if you wear earrings like I do, you would need to take ‘em off because they’ll be in the way and it will cause you pain.  I need to break this in for my head to fit perfectly 😉",[],B000UXZQ42,B0BS1615YC,AEA2E3IHFCL5556GMPFCLMF4QC3Q,2023-01-11 00:01:22.704,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":69,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/dea7633b-4fca-43f6-9300-88629927089a"",""feedback"":""Your Text is Human Written"",""input_text"":""I purchased this for the sole purpose of being on calls on a daily basis.  Sound quality is great .. it’s new so it’s kinda tight over my head .. if you wear earrings like I do, you would need to take ‘em off because they’ll be in the way and it will cause you pain.  I need to break this in for my head to fit perfectly 😉"",""id"":18286665}}"
671990,5,Connecting a PS5 to a monitor and TV,"I'm using this to connect my PS5 to a LG TV and also a gaming monitor and it is working well. I did have some issues with the connection at first to the monitor, but that ended up being a monitor issue, not a problem with the switch.<br /><br />There is a little light on the switch that indicates which port is in use on the switch. It is bright enough to see, but not so bright as to light up the whole room which is great!",[],B0BF9KGQ5Y,B0BF9KGQ5Y,AFRR65CISN4IRTG6PJYM4POW6Y4A,2023-01-12 21:06:49.162,0,False,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":50,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[""I'm using this to connect my PS5 to a LG TV and also a gaming monitor and it is working well."",""I did have some issues with the connection at first to the monitor, but that ended up being a monitor issue, not a problem with the switch.<br /><br />There is a little light on the switch that indicates which port is in use on the switch."",""It is bright enough to see, but not so bright as to light up the whole room which is great!""],""hi"":[],""textWords"":87,""aiWords"":87,""fakePercentage"":100.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/41ae4016-1306-41ca-a749-7af849186011"",""feedback"":""Your Text contains mixed signals, with some parts generated by AI/GPT"",""input_text"":""I'm using this to connect my PS5 to a LG TV and also a gaming monitor and it is working well. I did have some issues with the connection at first to the monitor, but that ended up being a monitor issue, not a problem with the switch.<br /><br />There is a little light on the switch that indicates which port is in use on the switch. It is bright enough to see, but not so bright as to light up the whole room which is great!"",""id"":18286666}}"
534058,5,Works great,A+ for all around material,[],B09P85Z66B,B09P867P2S,AEIQJHFCGETEOMWQ3AT7RV352L5Q,2023-03-09 22:46:52.450,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":5,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/b082f2b5-2586-4a22-bc41-4836ab494471"",""feedback"":""Your Text is Human Written"",""input_text"":""A+ for all around material"",""id"":18286667}}"
320322,4,Great product 👌,For the price the overall acoustic qualities were good.,[],B00NCSIN4W,B0B37TV4WJ,AHRPUCW2HMLHDCHH6FREZWCBRMCA,2023-01-05 21:22:27.278,1,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":9,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/30b02669-82e9-441e-9288-1c286cf46062"",""feedback"":""Your Text is Human Written"",""input_text"":""For the price the overall acoustic qualities were good."",""id"":18286668}}"
462575,5,Worth it,Great sound quality for such a cheap price.,[],B0BG648G8Z,B0BG648G8Z,AGDQZZ5U6DO7ZK3AVSMCLRB3RYVQ,2023-01-01 06:59:55.358,1,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":8,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/c089ccea-f77d-454f-b2b4-26d0c8e8fd77"",""feedback"":""Your Text is Human Written"",""input_text"":""Great sound quality for such a cheap price."",""id"":18286670}}"
697270,5,Works well; great value for the price!,"I use this to share a monitor between a Linux machine and two windows machines.  It works well, but shoves everything onto the machine's second monitor (if you have one)  when you switch away, and it takes a couple of seconds to rearrange the windows when switching back. In addition to keyboard/mouse and video, HDMI sound and my 3DConnexion 3D mouse all switch perfectly..<br />Only complaint is that waking from sleep using the keyboard only seems to work on the last computer you put to sleep; the others need to be awakened with the power switch on the computer.",[],B0BGLLSZ9C,B0BGLLSZ9C,AGHDHVAECXJAHHMNNUNRABRJLKYQ,2023-02-20 23:59:29.735,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":99,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/6cc6e4d9-e424-40e3-af4d-b3025f39c3d4"",""feedback"":""Your Text is Human Written"",""input_text"":""I use this to share a monitor between a Linux machine and two windows machines.  It works well, but shoves everything onto the machine's second monitor (if you have one)  when you switch away, and it takes a couple of seconds to rearrange the windows when switching back. In addition to keyboard/mouse and video, HDMI sound and my 3DConnexion 3D mouse all switch perfectly..<br />Only complaint is that waking from sleep using the keyboard only seems to work on the last computer you put to sleep; the others need to be awakened with the power switch on the computer."",""id"":18286671}}"
233025,5,Perfect fit and functions perfectly.  Thank you.,Fits and runs well.,[],B08QJ7QP5F,B08QJ7QP5F,AGRIJ434NR23BUBR72OKIY3ES42A,2023-03-13 03:55:07.200,0,True,"{""success"":true,""code"":200,""message"":""Detection complete"",""data"":{""sentences"":[],""isHuman"":100,""additional_feedback"":""Please input more text for a more accurate result"",""h"":[],""hi"":[],""textWords"":4,""aiWords"":0,""fakePercentage"":0.0,""specialIndexes"":[],""specialSentences"":[],""originalParagraph"":""2025/2/10/9db3e611-8737-41c1-b487-7d60907a5d7d"",""feedback"":""Your Text is Human Written"",""input_text"":""Fits and runs well."",""id"":18286672}}"
