"Unnamed: 0","rating","title","text","images","asin","parent_asin","user_id","timestamp","helpful_vote","verified_purchase","token_count"
"768880","4","very happy with the purchase","Overall, very happy with the purchase.  My wife has some problems with hand tremors, and it helps to have a viewfinder instead of just the LCD screen so that she can hold it closer to the body and brace.  Plus having the auto stabilization on the main lens helps.  An SLR is a bit overkill here, but very few cameras now have that viewfinder unless you are up the price scale a ways, so decided to go this route after reading reviews.  And frankly, too small and light is actually not as stable for her, anyway.\\nAutofocus is fast and accurate, although a little care needs to be made to center the subject for the focus.  Found a few where the main subject was out of center, and one of the focus points caught something else.  With the camera in full program mode, it has still taken a number of excellent pictures just during testing, balancing focus and exposure well with depth of field.\\nHad purchased my last SLR (Minolta X700) from Ritz storefront about 25 years ago, and was just as happy with customer service this time.  Like some others have posted, ours actually had only a 16GB card instead of the second 32GB, and only one battery instead of two.  After sending Ritz an email, they shipped out the additional items the next day, and I received those within a week.\\nHave not had time to verify that everything functions correctly, yet - my wife left with the camera and basic lens and the table tripod for a vacation a couple of days after we got it.  We'll see how she did when she returns, and I'll test the remainder then.\\nThe only downside which I see at all is that the case is a bit small for all of the components.  That's really about it - as far as a kit goes, pretty inclusive.  And a well rated camera for someone not needing too many professional-level functions.  So far, I recommend it.\\nEdit - for those who did not receive the extra battery and the larger memory card - I contacted Ritz through Amazon and received a reply the next day.  I hope that this helps you - they literally sent the additional parts immediately with no questions.  I think that they realize that there is some mix up between the 4-lens kit and the 4-lens PREMIUM kit, which were the same price when I purchased.","[]","B01N3Q104E","B01N3Q104E","AGN3CQYR62Z6LA563LWMQ63JIRZA","2017-07-20 23:01:48.225","7","True","506"
"524255","4","Great, but not quite there","Let's get one thing straight, this is a great stylus, but I hope later iterations will refine it.\\n\\nThe charge time & battery life: Holy moly, this is ridiculously good. I expected nowhere near as long as a battery life and did not expect that I could get 0-100% in less than 15-30 minutes. I also go days without charging. I haven't had this good of an experience with battery life since my Kindle and my iPad Pro.\\n\\nResponsiveness: This is where this product kind of feels niche. I mostly use the pencil to write notes for class, which is great and all, but I wonder if I would have gotten the same experience if I had gotten the 53 pencil. A user has to use art or graphic design applications to really make use of the pressure sensitivity. It really does feel like a pencil under these conditions.\\n\\nBuild Quality: It feels like a pencil when writing, but it feels awkward to hold. The slim plastic profile is nice, but look at how other pencils are designed. Most use wood or metal for grip; plastic pencils usually have a non-cylindrical design or have some sort of grip to help with how smooth plastic can be. The weight of the pencil and the smooth plastic design can really make this pencil difficult to hold.\\nThe charging mechanism is odd, but it charges so quick and the lighting cable feels solid in the pencil. You would have to really push this thing for it to break in the IPad lightning port. The cap is also kind of funky; though magnetized, it feels weird that it just pops off and is not designed to stay attached. You could really lose that cap if one isn't careful.\\n\\nDesign with IPad: This less a shot at the pencil and more at Apple. There is no place to hold this in tandem with the IPad. A user needs a 3rd party item to hold the pencil in place without losing it. I have the Logitech create keyboard/case, which solves this issue with a simple sleeve, but this was a serious oversight by apple. For as on the go for an iPad is supposed to be, it feels odd that the pencil is just supposed to float in the ether, instead of attached to the ipad or keyboard.\\n\\nTLDR: Great stylus, needs refinement, but best stylus out there.","[]","B016NY7784","B0BJPSZ739","AHCIWYRYOKPQSU5R6MOWOENKR77A","2017-05-24 01:15:12.000","8","True","506"
"848501","5","Outstanding for small office; just beware cloud sync plans (expensive)","Very impressed with this. Used four Western Digital Red 4TB drives (why Amazon restricts purchase to 3 maximum I don't understand - especially since it's the bulk packaging?). Would definitely buy again or buy more for personal use (i.e. Plex server). At almost exactly a grand for the NAS + 4 drives, it's a very, very good deal. Note - this is the INTEL version which continues to support all of the &#34;apps&#34;. NETGEAR has removed this functionality on the lower-end ARM-based devices for some reason.\\n\\nSetup\\nSetup was a breeze - it defaulted to RAID 5 and I didn't want to mess with it (optimally wanted RAID 10). There are a ton of options we'll probably never use. Firmware update was quick and worked the first time (to version 6.9.0).\\n\\nIt runs pretty quiet, for what it is (a complex drive array with a whole computer in the box).\\n\\nManagement\\nManagement is a bit hybrid - the cloud management (ReadyCloud) is available from anywhere, but administration of the array is only available on the LAN (or via VPN). So be cognizant of this if you want - or need - to do actual device management  beyond file management. It can update firmware (in our case, to 6.9.1) remotely, but I'm cautious to mess with it if something goes awry.\\n\\nThe multiple usernames are a bit awkward (one for local administration; one for the ReadyCloud).\\n\\nOnline Sync Services\\nCurrently using one-way OneDrive sync. Note comment on one-way - we have proprietary files and don't have any need to access the raw files remotely (yet). Actually we'd even prefer to not do so as to enforce security.\\n\\nWanted to go with Egnyte, but their pricing for StorageSync *mandates* the Business tier and 25 (minimum) accounts. This is not trivial for a small office (almost five thousand). For that much - and five employees - I could basically buy out an Amazon S3 configuration which blows the doors off of Egnyte.\\n\\nWe might go to Dropbox eventually, especially since OneDrive &#34;beta&#34; is flaky.","[]","B01KJ58F4S","B01KJ58F4S","AEJFDUZF4MTQ7DCU3EPWVS3PUCWA","2017-12-02 22:37:59.416","0","False","506"
"947269","2","SO disappointing compared to my 4th Gen. Kindle Fire HDX 8.9; RETURNING.","I am so disappointed in this that I am going to pay more to have my 2+ year old Kindle repaired than it costs to buy this one new.  I have the Kindle Fire HDX 8.9 (4th Gen).  Sadly, I dropped it face-down onto a tile floor, shattering the screen. I ordered this one as a replacement, which is the fastest and largest available of the current models.  Once I got it up and running, I immediately noticed how slow it is while browsing web pages. The simple act of loading a web page is painfully slow.  Furthermore, the display is lower resolution, as is the camera. Battery life is 33% lower. Another thing I noticed is that I couldn't highlight text to cut and paste where I could before with my old Kindle. Worse all around.  I've only used it for a day or two, so I'm sure if I keep using it, I'll notice more bugs. (Update 2-27-2017:  It freezes a lot). The only improvement is the fact that the storage capacity is expandable via an easily inserted SD card.  I checked the specs and compared it to my 2+ year old Kindle and am just dumbfounded as to why instead of improving on the Kindle, amazon has significantly downgraded their Kindle offerings. Comparison follows:\\n\\n***Kindle Fire HDX 8.9 (4th Gen)***\\n2.5 GHz Quad Core processor\\n8.9&#34; display with over 4 million pixels (339 ppi / 2560 x 1600)\\n8 MP rear-facing camera and front-facing 720p HD camera\\n2 GB RAM\\nBattery Life:  12 hours mixed use\\nWeight:  13.2 oz. (wi-fi)  13.7 (4G)\\n\\n***Kindle Fire HD 10***\\nUp to 1.5 GHz Quad Core processor  (MediaTek Quad-Core: 2 @ 1.5 GHz + 2 @ 1.2 GHz)\\n10.1&#34; HD display with over a million pixels (149 ppi / 1280 x 800)\\n5 MP rear-facing camera with 1080p HD video recording\\n1 GB RAM\\nBattery Life:  8 hours mixed use\\nWeight:  15.2 oz.","[]","B0189XZ01I","B0189XZ01I","AF2QRRCJVO23WI7ZJF2XIQZKIRTA","2017-02-23 21:23:37.000","5","False","506"
"886110","5","Nice camera great price point","UPDATE:  Camera has been running outdoors now for 30 days.  Sharp clear picture, Excellent night vision.  Other than a plastic housing and mounting plate this has been excellent camera at an affordable price.\\n\\nUPDATE:  Camera has been up and running for 3 weeks.  Picture quality is good.  Digital zoom is fair.  When zooming out picture quality becomes poor quickly which makes ID of persons even within 20 ft difficult. Lacks some of the internal settings found in more expensive Hikvision and LaView cameras which more than twice expensive. (No VCA Line Cross etc)  Motion detection is good however setting sensitivity is tricky and clouds, sun flashes etc. will activate camera.  Note: other more expensive cameras have same problem when outside.  Again weakest part is the poor quality set screws used for adjusting camera position.\\n\\nI received this camera to provide an unbiased review. I am NOT  tech guy so my observations are for those with a system and ease of setup.\\n\\nI am running my cams through an NVR  (Laview)\\nPro:  I plugged in the POE cable from the NVR and in less than a minute the camera was up and running!  So out of the box good to go  connected to an NVR system.\\n  Nice clear picture night vision was acceptable out to around 30 ft.  (I live in a very rural area so no street lights etc.)\\n\\nCon:  The mounting is plastic and requires a screwdriver to adjust.  If not careful it would be easy to strip the screw or break the mount.\\n  Setup was a breeze but not as easy when going directly to a router.  I did get it to come up but took some hunting to find the IP and getting it\\n  to load the image.\\nI did not try to setup through the router through port forwarding so was independent from the NVR\\n\\nFor the money this is a decent camera.  It is light weight and in most situations would be acceptable.  In extreme weather conditions more expensive metal cased and mount cameras are in my opinion better.  When so many cameras out there at $200+ this makes it easier to add additional cameras to your existing system.\\n\\nI received this camera at a discounted price and agreed to submit an unbiased review.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81R5tjaByYL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81R5tjaByYL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81R5tjaByYL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]","B06XHYKP53","B06XHYKP53","AHLSZEWQRRHOG5DA7BCXURSJTBTA","2017-04-05 23:18:16.000","1","False","506"
"926350","5","Updated review... still 5 stars!","I guess I am one of the lucky buyers (so far) and got the latest version with the updated firmware, as I have not experienced any of the issues other reviewers have had. I took a big chance after reading the reviews, but after spending some serious time researching various 1080p gaming monitors, this one fit the bill for features, price, and use for my PS4 Pro and PC. My old monitor was the time-tested gaming beast Asus VG248QE, so the only upgrade I was looking for was to move up to a 27&#34; screen size (my personal limit for a 1080p screen), and of course staying with a 144hz refresh rate. It was a tough decision between another Asus and the newer ultra wide monitors; however, the Samsung Quantum Dot feature, with a 144hz/1ms VA panel is what sealed the deal for me. The colors on this monitor are AMAZING with no need for calibration, the curve is immersive (27&#34; model), no dead/stuck pixels, no noticeable input lag (and I game competitively), and quality stand design are all reasons why I love this monitor. Sure, the monitor does not have the gimmicky cross hairs for gaming, but I never use those anyway.\\n\\nThe set up was a bit tricky though as my PC would not recognize the plug/play as a 144hz monitor (Windows 10 64). I downloaded the drivers from Samsung, unplugged the power cords from my PC and monitor, plugged everything back, and then my monitor finally showed up as a Samsung monitor and was able to select the 144hz option, and enable Freesync on my Radeon RX580 gpu.\\n\\nThere are other cheaper 1080p 27&#34; gaming monitors (including the Acer ED273); however, this model fits it's niche nicely! It's not for everyone, but considering how many hours I game, I was willing to fork over a few extra dollars for something I want. I am very happy with my purchase and look forward to many hours gaming on this monitor!\\n\\nUpdate: I recently started having some issues where I could not get my monitor to recognize my pc after turning the monitor back on (I rarely turn off my PC, just my monitor). I bought a high end DisplayPort cable and it works fine now; even the colors look better! I'd suggest picking up a new cable asap!","[]","B01M1D75E3","B01MA2B2KU","AGB6FDCEBZ6L7YKAU32FWHP2NS5Q","2017-11-20 16:08:34.862","1","True","506"
"949011","5","Highly recommend","The Galaxy Book is awesome. I had a Microsoft Pro for comparison and the Book beats it. Not only in weight and screen, but also in the fact that the Case comes with along with the Pen. The case provides more coverage for the tablet than just the keyboard. Both are very light weight and easy to carry around. The pen is made to fit easy between the fingers with one flat edge to prevent rolling away. The back end cover is magnetized which I love so that when you fold it to stand the tablet up it wont slip and cause the tablet to fall. The System is pretty smooth as well and easy to sync to my Microsoft Windows account. There was no additional installation of apps or anything like that. I am able to do multiple projects at once without it freezing on me with the 128GB drive.\\n\\nI have a Samsung S7 edge and the both pair with eachother to allow you to answer phone, and text messages as well as do any updates to your phone without having to pull it out. Everything done from the Galaxy Book. I must admit it was a hassle to get the two to sync and actually do what it is suppose to, but once I did it was awesome. I have a desk job and it is nice to be able to answer message though the Book than my phone so that it does not give me a bad image of not working. :)\\n\\nI really love the keyboard, unlike the Microsoft Pro, the Galaxy Book keyboard is not fabric material. It is a hard plastic which makes it easy to clean. There is also more space between the keys so that one with bigger fingers need not worry about pressing 3 different letters at once.\\n\\nThe one down side to this product is that it does NOT have a USB port so you will have to buy new connectors if you have another monitor that is used or if you need to save anything to to an external drive. You will also have to buy a new mouse. The power cable is the same as the new Samsung Galaxy 8 phone (more oval) so anything cord prior will not work to charge the device. Plus is that it does come with a fast charger and works great!.\\n\\nI do highly recommend this Samsung Galaxy Book  if you enjoy the ease of a Tablet and the work ethic of a computer. It is easy to pack and go and with a fast charger you do not have to worry about waiting all day to charge.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/418M471IC2L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/418M471IC2L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/418M471IC2L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51U4KuLqn4L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51U4KuLqn4L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51U4KuLqn4L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61ptdEUq-4L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61ptdEUq-4L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61ptdEUq-4L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61vhtKfVCNL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61vhtKfVCNL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61vhtKfVCNL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71LdR6dhWQL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71LdR6dhWQL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71LdR6dhWQL.jpg', 'attachment_type': 'IMAGE'}]","B06XF2LCMT","B06ZYSY8MF","AGVZLY35AGK3OWZU5EEGMIHQQTZQ","2017-07-27 17:23:26.214","1","False","506"
"682619","5","Great Product, Even Better Customer Service","I am sadly really tough on my phones, and LifeProof cases have been JUST what I need to keep them protected.\\n\\nLast May I bought a LifeProof case and it protected my phone amazingly well. Because I'm so tough (I'm a country/farm girl, and go caving, etc....), the LifeProof case only generally lasts about a year before it's too banged up and falling apart to do much good. Thankfully LifeProof (at least the case I bought) comes with a year-long warranty.\\n\\nA few weeks ago I requested a replacement case to go along with the warranty, and the processes was incredibly simple. It wasn't long before a new case arrived in my mail box. The only problem was is they sent me the wrong size. I contacted the company again, thanking them for their prompt service, and letting them know about the problem. I also told them that I was leaving the country in about a week, and *really* needed the new case before then.\\n\\nThe customer service was amazing! Not only did the rush a second (correctly sized) case out so I could get it before I left the country, but they also told me I could keep the previous case they'd sent me, and pass it along to someone in need. That kind of customer service makes this product so much more important to me.\\n\\nAs for the case itself, my only quibble with it would be 1) That it doesn't last longer (but again, I think that's my fault for being so rough on it), and 2) That at the about 9 or so month mark, the part of the case covering the camera lens was so scratched and cloudy I couldn't really take pictures any more with the case on. But again! These are minor, minor things when considering that the case has protected my phone multiple, multiple times.\\n\\nI didn't have a LifeProof case for my first iPhone, and the phone only lasted a little over two years - with the last months me literally taping the phone together because it was in three different parts, with only a few wires holding it together. I've now had my current phone (which has always had a LifeProof case) for two and a half years, and it still looks practically new.\\n\\nThank you, LifeProof, for your product and AMAZING customer service!","[]","B00Z7SZPI2","B00Z7SZPI2","AFHFK72MRHHWRWU2JITES4P5LYLQ","2017-05-12 18:28:35.000","4","True","506"
"201304","5","Best little unit","Best little unit! My father has the original which, for him is great. I waited almost a year before investing in this little baby and having the option to pay $10.00 a month was a no brainer. I was not fond of the full sound that comes from the unit BUT that is the trade off when buying into a portable sound item (keep in mind that you have to have the DOT plugged in unless you use another power source like, an extended battery/charger which, I may look into. Soooo, I bought the Oontz Angle 3 Plus Bluetooth speaker WHICH some reviews claim it not so great however, I can tell you that it absolutely made all the difference for my needs. I come home from work and ask Alexa to play whatever genre I am in the mood to listen to INSTEAD of turning my TV on AND, I will tell you that I LOVE to watch my flicks but somehow this little DOT forces me to out my head into a place of less &#34;noise&#34;. I choose to filter what is more important to me as, you should. Is the DOT perfect? is Alexa perfect? No, I ask Alexa questions like, &#34;when were humans first created?&#34;, she cannot respond but ask her what the SUN is made up of or if there is a chance that life on MARS is possible and she will give you an answer. When you wake up, you can say, &#34;Alexa, Good Morning and she will respond. On April 1st, Fools Day, I said, &#34;Alexa, Goodnight&#34; and her response was, &#34;Good night and don't forget to fool someone before the day is over&#34;, pretty smart technology. Do I plan on buying more, yes I do. Give it try but DO buy a separate portable speaker for an enhanced experience.\\n\\nUpdate: I just purchased my 2nd Dot and with my Amazon Prime account, I got it in 2 days! I simply love these Dots; well worth the cost as it pays for itself between my audible books, heart Radio and Pandora accounts. I have one in my living room and the other in my bedroom - great alternative to having the TV on and, I love to watch my movies but to chill out with the Dot to decompress from your day, you cannot go wrong!!","[]","B01DFKC2SO","B01K8B8YA8","AEZWE3FLTZABB2G5ET4LZJCCEZNA","2017-04-04 01:31:22.000","2","True","506"
"667320","5","SD Card option so CONVENIENT!! Very Good sound for the price!","I'd purchased this &#34;stereo&#34; speaker primarily because of the available option to play my music via the SD card slot. Less hassle not having to use my phone. As luck would have it the unit that I received was defective in that one option. It would not play via the SD card. I e-mailed their tech support and received a reply within an hour. I tried several different size SD cards formatted with FAT & FAT32 and trying a specific song they had me download the SD card still would not work. It worked fine via bluetooth and even the AUX connection. So all within a couple of hours of e-mail exchanges they determined it was defective (hey, it happens) and immediately shipped me out a replacement. Couple days later I received the replacement and the SD card in this one worked fine. THANKS to Milla for the great tech support!!! Ok, after using the speaker I can highly recommend it! It has very good sound for the price. I wish I had this when I still worked and had a small AM/FM/CD radio to listen to. For it's size it's got some hefty weight to it. The controls are &#34;BRIGHTLY&#34; illuminated and responsive. It has 4 rubber feet on the base that if it's placed on a smooth surface it will practically stick in place and not slide should you push it. It can play very loud and in my use the loudest for my liking is half volume. It comes with a water proof drawstring pouch for storage/carrying, both an AUX cable and cable for USB charging either via PC or phone charger. I am currently playing it at my desk as I write this review where I used to play music thru my PC. Using the SD card for music, when you shut off the speaker it remembers where you left off in the cue or mid song next time you turn it back on. If you like the convenience having the SD card & not dealing with your phone/tablet via bluetooth this is soooo convenient. Edit: Someone asked this so FYI songs play by title alphabetically from the card. I'd never even noticed and assumed it was random until I checked to respond to the question. As for the option to answer your phone with this I haven't tested it and quite frankly can't see using it if you're among others like an outdoor barbecue or the beach where all can hear your conversation.","[]","B01MSTES8C","B08YF1VBYD","AHPSAEKPLPDIUEKLGQ7653CFANYQ","2017-06-16 16:21:17.773","444","True","506"
"190547","5","I will never buy another computer brand besides Origin again. Love this PC.","So our desktop died less than a year after we bought it and I wanted a decent PC  but one I could upgrade with better hardware instead of just tossing dead pc's every year because I always buy super cheap ones and they spend most of their life with the sides off.\\nI've heard good things about ORIGIN PC Corporation but did not want to pay for a custom built rig. I found this inexpensive pre-built and got it with with the intention of upgrading as needed. I don't think I will need to upgrade for a while.\\n\\nThis is the most professional packaging, dust cover, a solid shipping set up, absolutely no bloatware, I was plugged in and online in about a minute, everything is updated, it's ridiculously fast because of the SSD hard drive, I got a free t-shirt in the box, USB back up dongle with a snapshot of my system when it was shipped, it has everything I need, they sent extra mounting screws for if you want to add anything to it, and it's a beast- took two of us to carry it, the part of the computer I usually use as a &#34;handle&#34; was clearly marked that it was NOT a lifting point.\\n\\nObviously the thing could die in a month, but I doubt it. There was an inspection sheet with it where they marked off what they tested and it was signed by three different people with real signatures, the CD's for recovery for Win 10, the dedicated graphics card, motherboard etc and I could go on and on, but seriously, look at them for your next PC. It reminds me of the first PC I ever bought which was also the most solidly constructed computer I ever bought and was built by a little computer shop near my home in the late 80s.\\n\\nIt's also the first computer I've had that can actually keep up with my fiber internet, it hits the wall on both uploads and downloads. It plays games (Overwatch and World Of Warcraft: Legion) great. It has 2 HDMI ports- one of the dedicated graphics card, an ethernet port and plenty of USB ports.\\nThe side is not screwed on, but connected with a magnet system that works well for easy cleaning and upgrading.\\nI am happier with this computer than any other I've bought in decades. Completely sold on the brand and happy to tell anyone else about them.","[]","B06XSKQS7S","B06XSKQS7S","AHGNVQBPLQEUEDWFMOWTDPXZNBDA","2017-09-11 22:00:18.368","14","True","506"
"676741","1","Updated 2017-10-07: Does what needs to be done, but slowly and with a new power supply.","Updated 2017-10-07:\\nTwo of the three RAID enclosures have caused me to lose ALL the data put on them.  This means a total loss of around 23TB!  It took me days to fix what was lost, thus loss of one star.\\n\\nOther notes: The eSATA port is WAY faster on this thing than the USB 3.0 port, by almost double.  I happened to have a USB 3.0-to-eSATA cable and this enclosure flies with it.  Unfortunately, this type of setup adds to the cost by $25, so loss of another star.\\n\\nOriginal Review\\nI bought this as a cheap RAID array, and that is pretty much all you get.  This dock has two glaring issues:\\n\\n1. Slow over USB 3.0.  I tried transferring a 4TB file to 4x8TB WD Red drives and the maximum speed the dock allowed was 55MB/s according to Windows 8.1.  The 4TB file was being transferred from a Samsung 850 EVO 4TB housed in the fasted external enclosure I have ever tested.  The bottleneck was clearly this dock.  It took 20 hours to transfer the 4TB file.\\n\\n2. Not enough power.  The included power supply did not supply enough power to start 4x8TB WD Red drives.  The dock's included power supply is only rated for 12v at 5A.  When 4x8TB WD Reds start spinning up, the dock quickly flashes an error and reboots, then cycles like this until shut off using the power switch.  To get around this, you can start the dock with only 3x4TB WD Reds, then insert the 4th drive.  Not an ideal solution.  Or, you can use a more powerful power supply.  I had a 12v at 6A power supply laying around and it worked for startup of the dock and the RAID drives with no issues.\\n\\nOther notes:\\n\\nThe dock is made of plastic and feels cheap.  It comes with very thin rubber feet on the bottom which do little when you fully load the dock with 3.5&#34; HDDs.  The design also allows the dock HDDs to be exposed and unprotected, so I would only use this for noncritical functions.","[]","B01J4ICS2G","B01J4ICS2G","AHXO6T77JZSJLUQYKY2F3W46PMSQ","2017-09-10 15:42:57.887","6","True","506"
"906989","4","Decent, but not perfect","This device does the job of switching between inputs to a single output device quite well.  I use it to allow two computers to use the same monitor, and I also use the audio channel of HDMI through the monitor's output, so it is doing the job of switching the full channel capacity of the HDMI standard.  The switch is quick and stable so far, which is what I would expect.  I have not noticed any lines or artifacts in the displayed picture, nor have I noticed any issues in audio quality.  I am using a 2560 x 1440 monitor, which is resolution higher than HD (1920 x 1080), but lower than 4K (3840 x 2160.)  This device is advertised to handle all the way up to and including 4K resolutions and 3D, which usually is delivered at up to 120 frames per second.  I am running at 60 frames per second, the US standard rate for 2D computer video.\\n\\nMy one complaint is that the picture-in-picture feature is essentially useless, at least as I have seen with computer monitor data.  The PIP function just displays a tiny thumbnail &#34;image&#34; that doesn't look even remotely like what is coming in on the non-active video channel.  It will show either a plain white rectangle, or one with some extremely vague distortion of the video data that never changes at all.  It is a picture in a picture, yes, and you can switch inputs from the PIP function, but the sub-picture displayed is not anything remotely like the active signal of the non-displayed channel, and it doesn't animate either.  I have not tried with signal inputs from other types of video devices.\\n\\nI can probably live with the useless PIP feature because the device does to the intended switching well so far, and PIP is more of a cute gimmick than a serious need for me.  I'm not sure that a tiny rendition of a high-resolution computer screen would be all that helpful anyway, and this device does not have any way to adjust the size of the PIP preview either, so unless they make the PIP feature more sophisticated, I don't see it as anything that is make-or-break.  I have just largely written it off as one of those &#34;features&#34; that is more for advertising than serious use.  Not a deal breaker for me though.","[]","B01BV1XBHK","B01BV1XBHK","AHYBKYPUGY4WEKDRGKJ5DG7U75WA","2017-11-22 13:29:57.022","0","True","506"
"570660","5","Works like a champ!","Info - Windows 10 x64 Pro PC. Item ordered: Gigabyte GC-TPM2.0 module.\\n\\nJust received this item today. Installed, configured, and drive encrypted in about two hours. Installing and configuring is less than 10 minutes. Drive encryption varies. On my 512gig Samsung 950 Pro SSD drive, 28 percent filled, using BitLocker in Windows 10 x64 Pro, took just under two hours.\\n\\nAnd yes, Windows 10 will recognize this as a TPM 2.0 device. You can see this in Device Manager under Security devices. That said, you need to make sure it’s properly configured in the BIOS. It should be auto configured (mine was on my Gigabyte board), but double check anyway. Especially that it reads 2.0.\\n\\nWith that, install really is a breeze - Just install, start the PC, enter the BIOS and configure if necessary.  BIOS configuring is basically making sure the BIOS sees the module and that it is configured as a 2.0 device. Restart the PC, and Windows should see it. You may need an additional reboot as Windows finishes installing drivers, but that’s it.\\n\\nNow go to Control Panel, choose BitLocker, read and follow the instructions, to include saving your TPM key. Note, the key can’t be saved to a drive that’s being encrypted. Best to use a thumb drive.  Or, you can have it saved to your MS account.  Click next to encrypt the drive. As noted, encryption times vary, even between OS’s and thus this isn’t going to be a 10-minute job, especially if you’ve got a large drive with lots of data. Again, my drive took just under 2 hours, but that’s a 512gig SSD drive just 28 percent filled.\\n\\nOh, and you can still use your PC while the drive is encrypting, but I wouldn’t do anything intensive. During my encryption window, I was able to browse the net and write a few Word docs no issue.\\n\\nI’ll rate this item 5, but really it either works or it doesn’t. And configuring is on the PC side. So again, it either works or it doesn’t.","[]","B01G97X6T4","B01G97X6T4","AH6J3L4WCOYFOISWB3KDVIWABSHQ","2017-03-03 03:07:59.000","3","True","506"
"371819","5","This is a great product. I don't say this lightly.","I, very rarely, give a product a 5 star review. This is the exception. I was skeptical reading the other reviews - which were pretty good. I just returned the Logitech Harmony Ultimate - a nice product, but I spend 3 days trying to get it set up in a somewhat complex way, spend call after call with tech support - and it was not consistent in performance. It would lose the 'hub', commands would sometimes work, other times not - indicating to me it was a 'delay' problem with how quick the commands were sent to the receiving device - whatever the case, I was literally exhausted trying so many different things. So, I decided to try this Inteset remote. Gotta say, programming was easy, worked like a (almost) champ. The only issue I had, and I can't plane the device for this, is that it did not control my Fire Stick TV - which I really wanted. One button HBO, Showtime, FireTV, YouTube - the possibilities were there, but the Fire Stick used Bluetooth, not IR - (darn!!)... You need to know you will set up your devices, up to 4, on keys A,B,C,D and the codes for my devices worked fine (Sony TV, Bose Solo Speaker, Channel Master OTA DVR+, and Sony DVD player. NOTE: Read the instructions about setting a Master Volume and Channel - this will save you time - it allows one button (A-D) to be the Master for Volume changes and Channel changes. So I used the BOSE for the volume and the Channel Master for Channel - worked great. I wrote Tech support with a few questions and Jim responded in a few hours. I did not see a phone number to call - which was disappointing, but the response was quick. I've only had the remote a 2 days, so I may find something it won't do (other than control Bluetooth - which it's not meant to do) but so far, it's great and does what the instructions say it will. Oh, the Logitech cost's $140, this one much less. I saved a bit of money and will have to live with 2 remotes max, and one most of the time.\\n\\nThis also works my IR blinds that are 14' up covering windows. Learned the IR code from the blind remote, assigned to a key, done. I was able to get rid of another remote too! Nice.","[]","B00M4I1BAY","B00M4I1BAY","AH6LKWPBCDE56W5J5AN53323QJDA","2017-11-13 23:39:55.835","5","True","506"
